,name,category,category_title,rating,price,review_count,display_address,address1,address2,address3,city,latitude,longitude,zip code,restaurant_id,price_integer
2032,Sweet Virginia's Kitchen,bbq,Barbeque,4.5,$$,89,"['5131 N Damen Ave', 'Chicago, IL 60625']",5131 N Damen Ave,,,Chicago,41.97571734,-87.67914589,60625,y-pzOqhEpkthmS7xmDasww,2
2033,Roadhouse 66 Gas N' Grill,newamerican,American (New),3.5,$$,123,"['3478 N Clark St', 'Chicago, IL 60657']",3478 N Clark St,,,Chicago,41.9454839,-87.6551705,60657,nVR90jC48d712DmoNKuM6g,2
2034,Cafe Tola #3,tacos,Tacos,3.5,,57,"['1625 W Addison St', 'Chicago, IL 60613']",1625 W Addison St,,,Chicago,41.94683873,-87.66967166,60613,IT21UNV2NHtfQMyzh6vZHA,
2035,IHOP,breakfast_brunch,Breakfast & Brunch,3.5,$,226,"['3760 N Halsted St', 'Chicago, IL 60613']",3760 N Halsted St,,,Chicago,41.95101,-87.64994,60613,65mNgs-yworq88-NqlA5OQ,1
2036,Ba Le Sandwich,bakeries,Bakeries,4,$,832,"['5014 N Broadway St', 'Chicago, IL 60640']",5014 N Broadway St,,,Chicago,41.9732,-87.66024,60640,DYdO9Zp3rFZvzmYIHrSjgg,1
2037,Sweet Moon,bakeries,Bakeries,4.5,$$,13,"['1964 W Lawrence Ave', 'Chicago, IL 60640']",1964 W Lawrence Ave,,,Chicago,41.96922709,-87.67867758,60640,I4riY0HybcSydLD8GZMNvA,2
2038,Bernie's Tap & Grill,bars,Bars,3.5,$$,115,"['3664 N Clark St', 'Chicago, IL 60613']",3664 N Clark St,,,Chicago,41.9487709,-87.6580909,60613,THsxH_gp5e3fcs4L8DAfJQ,2
2039,Yindee,japanese,Japanese,4,$$,138,"['1824 W Addison St', 'Chicago, IL 60613']",1824 W Addison St,,,Chicago,41.9470549,-87.675024,60613,vK3ByOGPgXB0yYzR-vX7Og,2
2040,Chicago Bagel Authority,breakfast_brunch,Breakfast & Brunch,4,$,446,"['955 W Belmont Ave', 'Chicago, IL 60657']",955 W Belmont Ave,,,Chicago,41.939794,-87.653737,60657,3pa7dfPBmEF-ceeH02t-0Q,1
2041,La Patisserie P,bakeries,Bakeries,4,$,184,"['1050-52 W Argyle St', 'Chicago, IL 60640']",1050-52 W Argyle St,,,Chicago,41.973417,-87.656919,60640,0VyycbvaXXk1YBQ2tQZ72Q,1
2042,First Sip Cafe,coffee,Coffee & Tea,4.5,$,115,"['1057 W Argyle St', 'Chicago, IL 60640']",1057 W Argyle St,,,Chicago,41.97303,-87.65733,60640,BCGezgDw9erzNM29CCJSpw,1
2043,Wingstop,chicken_wings,Chicken Wings,4,,13,"['4547 N. Broadway St #51', 'Chicago, IL 60640']",4547 N. Broadway St #51,,,Chicago,41.9650225,-87.6570079,60640,JtsyF4zsVLaowf8yk1zb4A,
2044,Gage's Deli,delis,Delis,4,,9,"['1467 W Leland Ave', 'Chicago, IL 60640']",1467 W Leland Ave,,,Chicago,41.9669451,-87.6667118,60640,Z-jUglOApiKdsVf2J_Wpbg,
2045,Las Mananitas Mexican Restaurant,mexican,Mexican,3.5,$$,286,"['3523 N Halsted St', 'Chicago, IL 60657']",3523 N Halsted St,,,Chicago,41.9458979,-87.6492537,60657,unrJAJl898zMNs8W1xUaWQ,2
2046,Waterhouse,newamerican,American (New),3.5,$$,352,"['3407 N Paulina St', 'Chicago, IL 60657']",3407 N Paulina St,,,Chicago,41.94358063,-87.67086029,60657,AhGJ0ss_fajxoNsDlqANlg,2
2047,Yak-Zies Bar & Grill,sportsbars,Sports Bars,3,$$,199,"['3710 N Clark St', 'Chicago, IL 60613']",3710 N Clark St,,,Chicago,41.94928,-87.65851,60613,Jbkjw67Gx4Ilwi92owtodg,2
2048,Indian Clay Pot,indpak,Indian,4,$$,227,"['1804 W Irving Park Rd', 'Chicago, IL 60613']",1804 W Irving Park Rd,,,Chicago,41.9543617,-87.6744497,60613,1UySapAIpFe7xjrHbgXerQ,2
2049,Lindo Guadalajara,mexican,Mexican,3.5,$,140,"['4761 N Clark St', 'Chicago, IL 60640']",4761 N Clark St,,,Chicago,41.9687006,-87.6672671,60640,K5LIqjp0TxILVedUgORIxw,1
2050,Rudolph’s,popuprestaurants,Pop-Up Restaurants,3,,29,"['3660 N Clark St', 'Chicago, IL 60613']",3660 N Clark St,,,Chicago,41.948692,-87.658189,60613,7cuVXBneyf3YK5l5chbD3w,
2051,Thai Pastry & Restaurant,thai,Thai,4,$$,316,"['4925 N Broadway St', 'Ste E', 'Chicago, IL 60640']",4925 N Broadway St,Ste E,,Chicago,41.97229,-87.6591399,60640,idctZZL3KA8MUfz-QjGG6w,2
2052,Dollop Coffee,coffee,Coffee & Tea,4,,19,"['1636 W Montrose Ave', 'Chicago, IL 60613']",1636 W Montrose Ave,,,Chicago,41.961728,-87.670638,60613,N_TB2UaCVagOQ7GyQLkaeA,
2053,El Mariachi,mexican,Mexican,3.5,$$,329,"['3420 N Broadway', 'Chicago, IL 60657']",3420 N Broadway,,,Chicago,41.9437923,-87.6452014,60657,RLXe_DgV0VpV4lRLObs-Uw,2
2054,Chiu Quon Bakery,bakeries,Bakeries,4,$,295,"['1127 W Argyle St', 'Chicago, IL 60640']",1127 W Argyle St,,,Chicago,41.97302,-87.6588699,60640,HAXPZ2zKHLQ5OtkA05e3NA,1
2055,Julius Meinl Chicago,coffee,Coffee & Tea,4,$$,707,"['3601 N Southport Ave', 'Chicago, IL 60613']",3601 N Southport Ave,,,Chicago,41.94727079,-87.6637385,60613,OKCorWqyLJl4NNg_dz7LOQ,2
2056,R&A Bread Bakers,breakfast_brunch,Breakfast & Brunch,3.5,$,11,"['1938 W Lawrence Ave', 'Chicago, IL 60640']",1938 W Lawrence Ave,,,Chicago,41.96889906,-87.67787253,60640,5dztsAAH5uVqjVillfeq6w,1
2057,Gorilla Sushi On Clark Street,sushi,Sushi Bars,3.5,$$,155,"['4617 N Clark St', 'Chicago, IL 60640']",4617 N Clark St,,,Chicago,41.96588,-87.6665,60640,2mI4cfD0A2jjCJdE-WJ39A,2
2058,Cafe Hoang,vietnamese,Vietnamese,4,$,182,"['1020 W Argyle St', 'Chicago, IL 60640']",1020 W Argyle St,,,Chicago,41.97352,-87.6566,60640,Pxkh77VXd1FV5dqf7EfmRw,1
2059,Old Crow Smokehouse,bbq,Barbeque,3,$$,468,"['3506 N Clark St', 'Chicago, IL 60657']",3506 N Clark St,,,Chicago,41.9458068,-87.6555576,60657,Mnfr146Brl4PvvDdKv8LsA,2
2060,PS Bangkok,thai,Thai,4,$$,309,"['3345 N Clark St', 'Chicago, IL 60657']",3345 N Clark St,,,Chicago,41.94302,-87.65275,60657,FVNMCOQzMF-NnSHT-Ir7ug,2
2061,Pokē Bowl Co,poke,Poke,5,,1,"['3201 N Ashland', 'Chicago, IL 60657']",3201 N Ashland,,,Chicago,41.94045,-87.66824,60657,DJEcVOEUw0pUJ58eMfh6cQ,
2062,Boca Loca - Chicago,tacos,Tacos,3.5,,23,"['1477 W Winnemac Ave', 'Chicago, IL 60640']",1477 W Winnemac Ave,,,Chicago,41.9732651,-87.6673624,60640,#NAME?,
2063,Pizzeria Serio,pizza,Pizza,4,$$,402,"['1708 W Belmont Ave', 'Chicago, IL 60657']",1708 W Belmont Ave,,,Chicago,41.9399147,-87.67153168,60657,klq9aUxCxA1kneDhc6hc_Q,2
2064,Sonic Drive-In,hotdogs,Fast Food,2,$,173,"['1022 West Wilson Ave', 'Chicago, IL 60640']",1022 West Wilson Ave,,,Chicago,41.965766,-87.655821,60640,Pk5UbDd7o2rH3niFDRg9HA,1
2065,Milt's Barbecue for the Perplexed,bbq,Barbeque,3.5,$$,317,"['3411 N Broadway St', 'Chicago, IL 60657']",3411 N Broadway St,,,Chicago,41.9436696,-87.64489201,60657,jQcaehu_CEUXPOCVZ4MSfg,2
2066,Middle East Bakery & Grocery,bakeries,Bakeries,4.5,$$,425,"['1512 W Foster Ave', 'Chicago, IL 60640']",1512 W Foster Ave,,,Chicago,41.9763326,-87.6686814,60640,ARfLLgpCRmO3a7758UXiiw,2
2067,Fresh Stop Produce and Market,grocery,Grocery,5,,26,"['930 W Belmont', 'Chicago, IL 60657']",930 W Belmont,,,Chicago,41.940171,-87.652642,60657,gsIOrMxksDIsR6YywAFT2g,
2068,Sarpino's Pizzeria,pizza,Pizza,3,$$,203,"['1435 W Montrose St', 'Chicago, IL 60613']",1435 W Montrose St,,,Chicago,41.9613,-87.66648,60613,fESy8pfywnwDqJzKpn5GZw,2
2069,Blue Sky Bakery & Cafe,bakeries,Bakeries,4.5,$,141,"['3720 N Lincoln Ave', 'Chicago, IL 60613']",3720 N Lincoln Ave,,,Chicago,41.9491806,-87.6756897,60613,4Wfyw_GRactKiDOOUGOboA,1
2070,A.J. Hudson's Public House,sportsbars,Sports Bars,3.5,$$,159,"['3801 N Ashland Ave', 'Chicago, IL 60613']",3801 N Ashland Ave,,,Chicago,41.950901,-87.668608,60613,t724mtf1uhc2uiwueNkNnw,2
2071,Al's Beef,sandwiches,Sandwiches,3.5,$$,205,"['3420 N Clark St', 'Chicago, IL 60657']",3420 N Clark St,,,Chicago,41.94401928,-87.65402939,60657,j-MtHNaxFo3n0vOqzE5Cqw,2
2072,Pho Xe Lua,vietnamese,Vietnamese,4,$,112,"['1021 W Argyle St', 'Chicago, IL 60640']",1021 W Argyle St,,,Chicago,41.9732764,-87.6558533,60640,httugXYvqqSe9bvTVQF8ng,1
2073,Fernando's Tequila Bar & Restaurant,mexican,Mexican,3,$$,358,"['3450 N Lincoln Ave', 'Chicago, IL 60657']",3450 N Lincoln Ave,,,Chicago,41.9445057,-87.6722285,60657,rYUYa1bZswTIv6mNFrDU2g,2
2074,Kit Kat Lounge,lounges,Lounges,3.5,$$,736,"['3700 N Halsted St', 'Chicago, IL 60613']",3700 N Halsted St,,,Chicago,41.94926383,-87.64974711,60613,IITu5GokSXIJC902vV_b0A,2
2075,The Sports Corner Bar & Grill,tradamerican,American (Traditional),3,$$,180,"['956 W Addison St', 'Chicago, IL 60613']",956 W Addison St,,,Chicago,41.94737221,-87.65416496,60613,#NAME?,2
2076,Fat Chris's Pizza and Such,pizza,Pizza,4,$$,275,"['1706 W Foster Ave', 'Chicago, IL 60640']",1706 W Foster Ave,,,Chicago,41.9762649,-87.67228,60640,aFBDlYavQOC58AnxSxcKQg,2
2077,Iyanze Restaurant Bar & Cafe,african,African,3,$$,118,"['4623 N Broadway', 'Chicago, IL 60640']",4623 N Broadway,,,Chicago,41.9659246,-87.657649,60640,gOkIrOZP4H1AHPyyJuiBng,2
2078,Houndstooth Saloon,southern,Southern,3,$$,349,"['3369 N Clark St', 'Chicago, IL 60657']",3369 N Clark St,,,Chicago,41.943382,-87.653247,60657,Z623Bv0_Y8mYWJpq9SeBxg,2
2079,Pide Ve Lahmacun,pizza,Pizza,4.5,$$,23,"['1812 W Irving Park Rd', 'Chicago, IL 60613']",1812 W Irving Park Rd,,,Chicago,41.95435715,-87.67471313,60613,S7pd3_v0z86hkinWwc2SIw,2
2080,Poke Poké,poke,Poke,4.5,$$,98,"['802 W Belmont Ave', 'Chicago, IL 60657']",802 W Belmont Ave,,,Chicago,41.940098,-87.649537,60657,56geLNeG35U8o6JivThzYg,2
2081,B&Q Afro Root Cuisine,african,African,3.5,$$,19,"['4701 N Kenmore Ave', 'Chicago, IL 60640']",4701 N Kenmore Ave,,,Chicago,41.967408,-87.655834,60640,YLpnr6XfUF_RYWh1BR7qQg,2
2082,Goldies Pub,pubs,Pubs,4,$,127,"['3839 N Lincoln Ave', 'Chicago, IL 60613']",3839 N Lincoln Ave,,,Chicago,41.95160394,-87.67673301,60613,fRELE91ax8adxi9W83qLNg,1
2083,Aroy Thai Restaurant,thai,Thai,4,$$,431,"['4654 N Damen Ave', 'Chicago, IL 60625']",4654 N Damen Ave,,,Chicago,41.966782,-87.679292,60625,W3G0ytMhEITrWhJGCZ3D0g,2
2084,Uptown Pizza & BBQ,pizza,Pizza,3,$,139,"['1031 W Wilson Ave', 'Chicago, IL 60640']",1031 W Wilson Ave,,,Chicago,41.965261,-87.656031,60640,1827vWU4Km8yHjZ6vaRoCA,1
2085,The Pumping Company Bar & Grill,tradamerican,American (Traditional),3.5,,20,"['1463 W Leland Ave', 'Chicago, IL 60640']",1463 W Leland Ave,,,Chicago,41.9669551,-87.6662999,60640,l869pqpuys0wirscl7zVGA,
2086,Pastrami & Pickles,fooddeliveryservices,Food Delivery Services,5,,1,"['3472 N Clark St', 'Chicago, IL 60657']",3472 N Clark St,,,Chicago,41.94526,-87.655313,60657,AsX2LBmRJSdLTwDdYDauIQ,
2087,Jai-Yen,sushi,Sushi Bars,3.5,$$,447,"['3736 N Broadway St', 'Chicago, IL 60613']",3736 N Broadway St,,,Chicago,41.95015464,-87.64902348,60613,ncydjMXRYcOjSOvShil52w,2
2088,Christmas Club,bars,Bars,3,$$,20,"['3462 N Clark St', 'Chicago, IL 60657']",3462 N Clark St,,,Chicago,41.945,-87.65516,60657,KYlBLGaONju6ElOv2ZwH5Q,2
2089,Salad House,newamerican,American (New),4,$,155,"['3176 N Broadway St', 'Chicago, IL 60657']",3176 N Broadway St,,,Chicago,41.93986,-87.64466179,60657,g3ikCPmGq81xZlaatM0ekA,1
2090,Modern Grill,tradamerican,American (Traditional),3.5,$,75,"['3171 N Halsted St', 'Chicago, IL 60657']",3171 N Halsted St,,,Chicago,41.93987677,-87.64910481,60657,bf82g9n2flGw2br2pjupWw,1
2091,Shiawase Restaurant,sushi,Sushi Bars,4,$$,162,"['1059 W Belmont Ave', 'Chicago, IL 60657']",1059 W Belmont Ave,,,Chicago,41.939759,-87.656453,60657,9uuNsDTo8pWyczJ8_2CpjQ,2
2092,El Jardin,mexican,Mexican,3,$$,297,"['3335 N Clark St', 'Chicago, IL 60657']",3335 N Clark St,,,Chicago,41.94279,-87.65257,60657,6dtmN9lvqUvNX28xjNbMmQ,2
2093,Wakamono,sushi,Sushi Bars,3.5,$$,531,"['3313 N Broadway Ave', 'Chicago, IL 60657']",3313 N Broadway Ave,,,Chicago,41.9423546,-87.6442834,60657,1QKqtC4vML3QhkrSzwR_tQ,2
2094,Dinkel's Bakery,bakeries,Bakeries,4,$,758,"['3329 N Lincoln Ave', 'Chicago, IL 60657']",3329 N Lincoln Ave,,,Chicago,41.94242457,-87.67041346,60657,bsbkGaTbZPhm4dQ2RfLRbw,1
2095,HVAC Pub,pubs,Pubs,3,$$,107,"['3530 N Clark St', 'Chicago, IL 60657']",3530 N Clark St,,,Chicago,41.94634277,-87.65598107,60657,tAs9TW6QqD63yprVnw8PcQ,2
2096,Broadway Grill & Chicken,tradamerican,American (Traditional),3.5,$,45,"['4800 N Broadway St', 'Chicago, IL 60640']",4800 N Broadway St,,,Chicago,41.969147,-87.659891,60640,O60yG0XxMIuFJMTrX7csng,1
2097,Tasty Asian Restaurant,asianfusion,Asian Fusion,3.5,$$,64,"['3500 N Broadway St', 'Chicago, IL 60657']",3500 N Broadway St,,,Chicago,41.9456215,-87.6464996,60657,zlOs6_q6Cv6aJ1ScUoz03w,2
2098,Golden Nugget Pancake House,breakfast_brunch,Breakfast & Brunch,3.5,$$,297,"['1765 W Lawrence Ave', 'Chicago, IL 60640']",1765 W Lawrence Ave,,,Chicago,41.96866154,-87.67389614,60640,EHJgbrfqv0b8zGkk9SCA0A,2
2099,Merkle's,bars,Bars,3.5,$$,164,"['3516 N Clark St', 'Chicago, IL 60686']",3516 N Clark St,,,Chicago,41.94601808,-87.655759,60686,rYSFgSxK_4lXZlQ3SC5JtQ,2
2100,Dollop Diner,breakfast_brunch,Breakfast & Brunch,3.5,$$,239,"['5060 N Clark St', 'Chicago, IL 60640']",5060 N Clark St,,,Chicago,41.974242,-87.66835339,60640,Z6WZWLg1TDvDBLkAHavUVQ,2
2101,The Irish Oak,chicken_wings,Chicken Wings,3.5,$$,212,"['3511 N Clark St', 'Chicago, IL 60657']",3511 N Clark St,,,Chicago,41.9460546,-87.6554356,60657,yKzQnhfX--yYuNg70bb3NA,2
2102,Jersey Mike's Subs,hotdogs,Fast Food,4.5,,24,"['1732 W Lawrence Ave', 'Chicago, IL 60640']",1732 W Lawrence Ave,,,Chicago,41.96899168,-87.67241,60640,iFm8_It0IjDzxoSSeTfaIw,
2103,Clark El Ranchito,mexican,Mexican,2,$,353,"['4651 N Clark St', 'Chicago, IL 60640']",4651 N Clark St,,,Chicago,41.96676,-87.66669,60640,iKWOY1EG_QQMl8nowfmcnw,1
2104,Chicago's Pizza,pizza,Pizza,3.5,$$,259,"['1919 W Montrose Ave', 'Chicago, IL 60613']",1919 W Montrose Ave,,,Chicago,41.96123,-87.67684,60613,6KKUdcAX5FEOMJHoHB3VMQ,2
2105,Byron's Hot Dog,tradamerican,American (Traditional),3.5,$,201,"['1701 W Lawrence Ave', 'Chicago, IL 60640']",1701 W Lawrence Ave,,,Chicago,41.9687251,-87.671074,60640,hEzNLNWkGvdJmPELDz_X_g,1
2106,Diva Thai & Sushi Bar,sushi,Sushi Bars,3,$$,361,"['3542 N Halsted St', 'Chicago, IL 60657']",3542 N Halsted St,,,Chicago,41.946719,-87.649782,60657,iTkfX2lFUrebGTsoN4umSQ,2
2107,McDonald's,hotdogs,Fast Food,2,$,63,"['1004 W Wilson', 'Chicago, IL 60640']",1004 W Wilson,,,Chicago,41.9657327,-87.65525043,60640,5XDAf7pjKwATDlGa9cBo8Q,1
2108,Trace,sportsbars,Sports Bars,3,$$,103,"['3714 N Clark St', 'Chicago, IL 60613']",3714 N Clark St,,,Chicago,41.949375,-87.658574,60613,LqANdlh3wc4YuOxd0Bw9Ag,2
2109,Ravenswood Station,sportsbars,Sports Bars,3.5,$$,52,"['4709 N Damen Ave', 'Chicago, IL 60625']",4709 N Damen Ave,,,Chicago,41.9673859,-87.6789687,60625,IR3ckF48IDgYOq_K1kyGoA,2
2110,Martyrs',musicvenues,Music Venues,4,$$,161,"['3855 N Lincoln Ave', 'Chicago, IL 60613']",3855 N Lincoln Ave,,,Chicago,41.95207596,-87.67684937,60613,f1o7z7cDeVUkC_PgQFSTdQ,2
2111,La Amistad Restaurant,mexican,Mexican,3.5,$,218,"['1914 West Montrose Ave', 'Chicago, IL 60613']",1914 West Montrose Ave,,,Chicago,41.961678,-87.676659,60613,qQK-3cmRvV__6e1xI7QdjQ,1
2112,Melt Away,sandwiches,Sandwiches,4,,2,"['Chicago, IL 60657']",,,,Chicago,41.94071579,-87.65287018,60657,fU7QRHxCgHKzTMLAgxuLRQ,
2113,Bamboo Garden,chinese,Chinese,3.5,$,176,"['3203 N Clark St', 'Chicago, IL 60657']",3203 N Clark St,,,Chicago,41.9401499,-87.650616,60657,AE_PCkL3_D6Q3vPdudb_vg,1
2114,Bittersweet Pastry Shop,bakeries,Bakeries,4,$,752,"['1114 W Belmont Ave', 'Chicago, IL 60657']",1114 W Belmont Ave,,,Chicago,41.94013,-87.65729,60657,3otFjkG6Ev2OWyX4giCjfA,1
2115,Peking Chinese Kitchen,chinese,Chinese,3,$,190,"['3167 N Halsted St', 'Chicago, IL 60657']",3167 N Halsted St,,,Chicago,41.93977,-87.64892,60657,J4DPDOKpCR7Iwo1xhZcX1g,1
2116,Polygon Cafe,sushi,Sushi Bars,4,$$,265,"['5204 N Clark St', 'Chicago, IL 60640']",5204 N Clark St,,,Chicago,41.97646281,-87.6685667,60640,rxaerg2dqgzFLTpcdVdW_g,2
2117,Pho 777,vietnamese,Vietnamese,3.5,$,549,"['1065 W Argyle St', 'Chicago, IL 60640']",1065 W Argyle St,,,Chicago,41.973307,-87.657436,60640,RElt5ltN_htuDvcnuNAomw,1
2118,Me Dee Cafe,thai,Thai,4,$$,266,"['4805 N Damen Ave', 'Chicago, IL 60625']",4805 N Damen Ave,,,Chicago,41.9688785,-87.6790028,60625,KSZY2CjAwiCJH7ztGStimA,2
2119,Thai Thank You,thai,Thai,3.5,$,176,"['3248 N Lincoln Ave', 'Chicago, IL 60657']",3248 N Lincoln Ave,,,Chicago,41.94092,-87.66977,60657,JaQ91cEthG6G5oFJu8Y1jg,1
2120,Konak Pizza and Grill,bars,Bars,3.5,$,132,"['5150 N Clark St', 'Chicago, IL 60640']",5150 N Clark St,,,Chicago,41.9759875,-87.6685249,60640,ZpsW_5I8zOyHRt5OtwH1og,1
2121,Grandma's Pizza Kitchen,pizza,Pizza,5,,1,"['1708 W Belmont Ave', 'Chicago, IL 60657']",1708 W Belmont Ave,,,Chicago,41.939848,-87.671525,60657,owrqIKVem4TtTsW6B6Uehg,
2122,Jin Asian Cafe,chinese,Chinese,3.5,$$,52,"['1053 W Belmont Ave', 'Chicago, IL 60657']",1053 W Belmont Ave,,,Chicago,41.93963242,-87.65613556,60657,cKH4p-pGXtr7Cl091uxPXg,2
2123,Wingstop,chicken_wings,Chicken Wings,3,,33,"['3720 N Broadway St', 'Chicago, IL 60613']",3720 N Broadway St,,,Chicago,41.9497,-87.649,60613,65PI7m9kg5ai6nvPHvwqkw,
2124,Burger King,hotdogs,Fast Food,2,$,62,"['1323 W Irving Park Rd', 'Chicago, IL 60613']",1323 W Irving Park Rd,,,Chicago,41.954003,-87.663148,60613,_N2m4_nBGi9ZWTJxNpyDKg,1
2125,Pho Loan,vietnamese,Vietnamese,3.5,$$,94,"['1114 W Argyle St', 'Chicago, IL 60640']",1114 W Argyle St,,,Chicago,41.9733734,-87.658165,60640,tiONFohH9gg8o7Ph702bAw,2
2126,Always Thai,thai,Thai,3.5,$,120,"['1825 W Irving Park Rd', 'Chicago, IL 60613']",1825 W Irving Park Rd,,,Chicago,41.95413575,-87.67548636,60613,p2NDIIVG8z0FYyiIb9_HJA,1
2127,Giordano's,pizza,Pizza,3.5,$$,549,"['1040 W Belmont Ave', 'Chicago, IL 60657']",1040 W Belmont Ave,,,Chicago,41.94014,-87.6557,60657,RMafeLBhu6EAKDB4b5Fsjg,2
2128,Groundswell Coffee Roasters,cafes,Cafes,4.5,$,130,"['4839 N Damen Ave', 'Chicago, IL 60625']",4839 N Damen Ave,,,Chicago,41.9698542,-87.67904061,60625,6udJ7FWw6QQKQyGadZoIXg,1
2129,Jet's Pizza,pizza,Pizza,4,$$,85,"['5058 N Clark Ave', 'Chicago, IL 60640']",5058 N Clark Ave,,,Chicago,41.9741344,-87.66837496,60640,a3GXcXL3Fn3qkTQ6YiJiEQ,2
2130,The Big City Tap,tradamerican,American (Traditional),2,$$,259,"['1010 W Belmont Ave', 'Chicago, IL 60657']",1010 W Belmont Ave,,,Chicago,41.93990797,-87.6545269,60657,avGMiwuYUWQP61NQEW6wrw,2
2131,Big Dawgs,hotdog,Hot Dogs,4,,1,"['1060 W Addison St', 'Wrigley Field Lower Terrace', 'Chicago, IL 60657']",1060 W Addison St,,Wrigley Field Lower Terrace,Chicago,41.9473248,-87.6564861,60657,h98RFtlxEmdt6acKWNuG7Q,
2132,M & G Char Grill,newamerican,American (New),3.5,$,44,"['1821A W Irving Park Rd', 'Chicago, IL 60613']",1821A W Irving Park Rd,,,Chicago,41.9540853,-87.6751822,60613,TWVE2nC0v1qQ74VnrpBhkg,1
2133,The Dugout,sportsbars,Sports Bars,3,$,61,"['950 W Addison St', 'Chicago, IL 60613']",950 W Addison St,,,Chicago,41.9475,-87.65392,60613,xcdcSShlwXplHqZRhqj5zQ,1
2134,Jimmy John's,sandwiches,Sandwiches,3.5,$,59,"['1148 W Wilson Ave', 'Chicago, IL 60640']",1148 W Wilson Ave,,,Chicago,41.965498,-87.659403,60640,P4hM-4GnAV15ijChDzadSg,1
2135,Charm’d,popuprestaurants,Pop-Up Restaurants,3.5,,14,"['3505 N Clark St', 'Chicago, IL 60657']",3505 N Clark St,,,Chicago,41.9459656,-87.65526134,60657,ztTuLlx10QNweiZippIFcw,
2136,Dairy Queen,icecream,Ice Cream & Frozen Yogurt,3.5,$,111,"['3811 N Southport Ave', 'Chicago, IL 60613']",3811 N Southport Ave,,,Chicago,41.951102,-87.66384653,60613,nHV1AQruqUDQ1CmFbADUww,1
2137,Philly's Best,sandwiches,Sandwiches,3.5,$,393,"['907 W Belmont Ave', 'Chicago, IL 60657']",907 W Belmont Ave,,,Chicago,41.93966,-87.65183,60657,iBndjwc6GDKJWShe5u3_CA,1
2138,Bonus Round Game Cafe,cafes,Cafes,4.5,,74,"['3230 N Clark St', 'Chicago, IL 60657']",3230 N Clark St,,,Chicago,41.94063,-87.65168,60657,mjwKki4cUHpoGzW8a8m8lQ,
2139,Noodles & Company,noodles,Noodles,3,$,67,"['3419 N Southport Ave', 'Chicago, IL 60657']",3419 N Southport Ave,,,Chicago,41.94407834,-87.663597,60657,FnsTXPsqYmEB56S5BLod5w,1
2140,Rosati's Pizza,pizza,Pizza,2.5,$$,173,"['4863 N Broadway St', 'Chicago, IL 60640']",4863 N Broadway St,,,Chicago,41.97075928,-87.65964911,60640,0s7yXiKR0REt2YzAhLPyEQ,2
2141,The Pony Inn,sportsbars,Sports Bars,3.5,$$,264,"['1638 W Belmont Ave', 'Chicago, IL 60657']",1638 W Belmont Ave,,,Chicago,41.93994,-87.67019,60657,WwwLeItKFssp7a9_9OnAPQ,2
2142,Nha Trang Restaurant,vietnamese,Vietnamese,3.5,,16,"['1104 W Argyle St', 'Chicago, IL 60640']",1104 W Argyle St,,,Chicago,41.97351,-87.65826,60640,Tx_m231MVcZnL0-Ci5kb-A,
2143,Sundae Stop,icecream,Ice Cream & Frozen Yogurt,4.5,$,62,"['931 W Belmont Ave', 'Chicago, IL 60657']",931 W Belmont Ave,,,Chicago,41.93981096,-87.65275339,60657,lPtLeiSWCZRbrEUpW_9YRg,1
2144,Moe's Cantina,mexican,Mexican,2,$$,323,"['3518 N Clark St', 'Chicago, IL 60657']",3518 N Clark St,,,Chicago,41.94601,-87.65596,60657,2TOwPl0o1voh3UoMEGPYLA,2
2145,Barangaroos Aussie Pies,australian,Australian,3,,3,"['131 N Clinton St', 'Chicago, IL 60661']",131 N Clinton St,,,Chicago,41.94036393,-87.65430589,60661,Z7A_wYKPN1Nh-W_vVwzeWA,
2146,CW Napkin,tradamerican,American (Traditional),1,$$,12,"['1011 W Irving Park', 'Chicago, IL 60613']",1011 W Irving Park,,,Chicago,41.9543351,-87.655155,60613,3M5ztgsdA-KadCmWUwVaRw,2
2147,Cesar's Killer Margaritas,mexican,Mexican,3,$$,706,"['3166 N Clark', 'Chicago, IL 60657']",3166 N Clark,,,Chicago,41.93918,-87.65049,60657,Z-y5UOg0VqZVLJOKOeZUYA,2
2148,Popeyes Louisiana Kitchen,hotdogs,Fast Food,3,$,93,"['1600 Irving Park Rd', 'Chicago, IL 60613']",1600 Irving Park Rd,,,Chicago,41.954537,-87.66946,60613,xs-hAB1Agxd4HaWtJLvqOA,1
2149,China Cafe,chinese,Chinese,3,$,33,"['4818 N Sheridan Rd', 'Chicago, IL 60640']",4818 N Sheridan Rd,,,Chicago,41.96966,-87.6554,60640,R7dWhVQdybm7oj6OS8uXoA,1
2150,Asian Avenue,thai,Thai,3.5,$$,83,"['1624 W Belmont Ave', 'Chicago, IL 60657']",1624 W Belmont Ave,,,Chicago,41.93994,-87.66974,60657,PETcUQ9Jlll659KU-1g6IQ,2
2151,Trader Todd's,karaoke,Karaoke,3,$$,390,"['3216 N Sheffield Ave', 'Chicago, IL 60657']",3216 N Sheffield Ave,,,Chicago,41.9404521,-87.6543655,60657,DJreayUF7JFCp6CJSaJWdQ,2
2152,Hacienda D' Suarez,mexican,Mexican,2.5,,11,"['3466 N Clark St', 'Chicago, IL 60657']",3466 N Clark St,,,Chicago,41.945205,-87.6551743,60657,Tjz9t6cSqr9dD4w-bFPeNA,
